Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-05-27T17:23:16.215Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-27T17:20:24.820Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-27T17:19:57.946Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-27T17:17:29.293Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-27T17:13:48.947Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-27T17:10:59.215Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T17:08:14.335Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T17:05:36.154Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T17:04:39.041Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T17:00:42.880Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:59:08.017Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:56:30.262Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:52:27.225Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:51:30.714Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:50:17.913Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:48:49.188Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:48:08.809Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:47:06.868Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:43:45.001Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:43:27.444Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:41:45.691Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:38:19.520Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:37:24.736Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:36:35.173Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:26:40.108Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-27T16:25:44.052Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-27T16:24:47.563Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-26T14:42:55.671Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T14:40:37.794Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T13:49:32.167Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T13:33:36.931Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T13:27:22.234Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T12:26:30.379Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T11:35:11.081Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T11:32:36.566Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T10:01:18.996Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T09:59:16.298Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T08:04:30.854Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T07:02:11.976Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T06:46:39.977Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T06:38:54.313Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T06:12:12.778Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T06:00:02.755Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T05:47:26.412Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T05:33:39.400Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T03:05:32.636Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T03:02:47.525Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T02:56:14.732Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T02:52:12.133Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T02:31:32.309Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-26T02:18:19.906Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-26T02:18:03.313Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T02:02:50.041Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:56:17.714Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:51:13.919Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:49:57.512Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:48:34.093Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:47:38.495Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:39:23.265Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:28:02.785Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-05-26T01:25:52.787Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:13:29.596Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:11:23.797Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T01:06:30.693Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-26T00:55:38.414Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T00:52:37.201Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T00:49:12.081Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T00:40:01.122Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-26T00:37:03.034Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:49:20.901Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:44:33.608Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:41:08.049Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:37:16.076Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:30:41.610Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T16:03:43.683Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:55:31.732Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:50:23.096Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:43:38.391Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:38:20.508Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:32:21.179Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:26:47.338Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:25:23.948Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:22:45.670Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:18:29.182Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T15:18:22.060Z","You","Aborted, Not Charged","No","gpt-4.1","","Included"
"2025-05-25T10:38:55.712Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T10:36:22.648Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T10:23:56.715Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T10:23:40.459Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T08:50:10.628Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T08:23:44.843Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T08:16:01.631Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T07:59:10.068Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T07:13:57.001Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T07:00:47.107Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T06:59:01.998Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T06:58:27.812Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-25T06:58:04.382Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T06:57:54.551Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T06:55:59.975Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T06:52:52.733Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:38:03.612Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:36:19.130Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:32:54.467Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:15:01.380Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:11:44.663Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:09:57.152Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:07:13.304Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T05:02:32.975Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-25T04:59:59.385Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T16:58:23.262Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T16:48:13.606Z","You","Errored, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T16:45:20.638Z","You","Included in Pro","No","deepseek-r1","","Included"
"2025-05-24T16:44:52.318Z","You","Included in Pro","No","deepseek-r1","","Included"
"2025-05-24T16:43:58.416Z","You","Included in Pro","No","deepseek-r1","","Included"
"2025-05-24T11:26:59.360Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T11:23:08.233Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T11:21:42.379Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T11:09:20.962Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:08:46.951Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:07:53.835Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:07:18.242Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:07:01.502Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:06:14.639Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:05:23.923Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:05:07.954Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:01:51.160Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T11:01:34.562Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T11:01:00.943Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:59:33.569Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:50:52.434Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T10:46:37.868Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:44:41.198Z","You","Errored, Not Charged","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:44:32.790Z","You","Errored, Not Charged","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:42:52.673Z","You","Errored, Not Charged","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:41:04.468Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:37:57.578Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:37:13.824Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:34:35.258Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:34:16.301Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T10:33:51.401Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:11:29.669Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:10:21.916Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:09:28.413Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:08:19.535Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:08:00.900Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:06:36.061Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:05:06.463Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:04:01.442Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:02:59.099Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:02:08.567Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T06:00:38.070Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:58:57.444Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:13:02.597Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:12:47.918Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:12:41.744Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:12:28.017Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:12:12.726Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:11:04.898Z","You","Included in Pro","No","grok-3-beta","","Included"
"2025-05-24T05:01:42.353Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T05:00:59.815Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T04:58:00.358Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T04:57:04.750Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T04:51:34.038Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T04:41:15.571Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:59:56.294Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T03:59:12.000Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:57:49.114Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:56:50.679Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:56:04.796Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:52:32.634Z","You","Included in Pro","No","gemini-2.5-flash-preview-04-17","","Included"
"2025-05-24T03:48:26.687Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T03:41:59.856Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T03:41:44.745Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T03:39:10.130Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T03:39:06.195Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T03:34:47.778Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-24T03:13:10.044Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T03:00:16.593Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T02:30:11.485Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T02:30:05.731Z","You","Aborted, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T02:20:55.346Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-24T02:14:53.768Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-23T16:14:06.634Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:57:24.388Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:52:12.718Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:49:50.707Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:44:06.742Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:33:04.779Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:26:52.176Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T15:03:10.223Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T14:39:58.854Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T14:38:03.657Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T14:13:55.792Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T14:10:07.477Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-23T14:09:28.594Z","You","Included in Pro","No","cursor-small","","Included"
"2025-05-23T14:05:57.028Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-21T17:42:35.409Z","You","Included in Pro","No","auto","","Included"
"2025-05-21T16:22:03.000Z","You","Included in Pro","No","auto","","Included"
"2025-05-21T16:19:01.409Z","You","Included in Pro","No","auto","","Included"
